번호,시도명,시군구명,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명
34,강원도,춘천시,춘천시,강원도 춘천시 벌말길 106  (석사동),강원도 춘천시 석사동 695-5,어린이보호,1,200,360도전방면,30,2010-10,033-250-3463,37.86210787,127.7403623,2019-07-29,4180000,강원도 춘천시
35,강원도,춘천시,춘천시,,강원도 춘천시 약사동 73-28,어린이보호,1,200,360도전방면,30,2010-10,033-250-3463,37.87465604,127.7230634,2019-07-29,4180000,강원도 춘천시
36,강원도,춘천시,춘천시,,강원도 춘천시 약사동 163,어린이보호,1,200,360도전방면,30,2010-10,033-250-3463,37.8732134,127.7226368,2019-07-29,4180000,강원도 춘천시
37,강원도,춘천시,춘천시,,강원도 춘천시 중앙로3가 67-2,어린이보호,1,200,360도전방면,30,2010-10,033-250-3463,37.87528922,127.7202761,2019-07-29,4180000,강원도 춘천시
38,강원도,춘천시,춘천시,,강원도 춘천시 약사동 2-63,어린이보호,2,200,360도전방면,30,2010-10,033-250-3463,37.87735503,127.7290781,2019-07-29,4180000,강원도 춘천시
39,강원도,춘천시,춘천시,,강원도 춘천시 약사동 3-33,어린이보호,1,200,360도전방면,30,2010-10,033-250-3463,37.87537057,127.7281191,2019-07-29,4180000,강원도 춘천시
40,강원도,춘천시,춘천시,,강원도 춘천시 죽림동 39-3,어린이보호,1,200,360도전방면,30,2010-10,033-250-3463,37.87662768,127.7262389,2019-07-29,4180000,강원도 춘천시
41,강원도,춘천시,춘천시,,강원도 춘천시 신북읍 율문리 293-6,어린이보호,1,200,360도전방면,30,2010-10,033-250-3463,37.92539965,127.7462152,2019-07-29,4180000,강원도 춘천시
42,강원도,춘천시,춘천시,,강원도 춘천시 우두동 283-3,어린이보호,1,200,360도전방면,30,2010-10,033-250-3463,37.9050972,127.7409513,2019-07-29,4180000,강원도 춘천시
43,강원도,춘천시,춘천시,,강원도 춘천시 우두동 692-10,어린이보호,1,200,360도전방면,30,2010-10,033-250-3463,37.90114179,127.7289231,2019-07-29,4180000,강원도 춘천시
44,강원도,춘천시,춘천시,,강원도 춘천시 우두동 684-14,어린이보호,1,200,360도전방면,30,2010-10,033-250-3463,37.90204799,127.731194,2019-07-29,4180000,강원도 춘천시
45,강원도,춘천시,춘천시,강원도 춘천시 소양로177번길 17-1  (근화동),강원도 춘천시 근화동 802-6,어린이보호,1,200,360도전방면,30,2010-10,033-250-3463,37.88995627,127.7233929,2019-07-29,4180000,강원도 춘천시
46,강원도,춘천시,춘천시,강원도 춘천시 칠전서길 34  (칠전동),강원도 춘천시 칠전동 588-7,어린이보호,1,200,360도전방면,30,2010-12,033-250-3463,37.84208654,127.7128906,2019-07-29,4180000,강원도 춘천시
47,강원도,춘천시,춘천시,강원도 춘천시 새마을길 1  (효자동),강원도 춘천시 효자동 420-20,어린이보호,2,200,360도전방면,30,2010-12,033-250-3463,37.86971101,127.7315838,2019-07-29,4180000,강원도 춘천시
48,강원도,춘천시,춘천시,강원도 춘천시 중앙로68번길 3-1  (중앙로2가),강원도 춘천시 중앙로2가 82-1,어린이보호,1,200,360도전방면,30,2010-12,033-250-3463,37.87941138,127.7260354,2019-07-29,4180000,강원도 춘천시
49,강원도,춘천시,춘천시,강원도 춘천시 두하길 5  (효자동),강원도 춘천시 효자동 612-12,어린이보호,1,200,360도전방면,30,2010-12,033-250-3463,37.87508256,127.7402943,2019-07-29,4180000,강원도 춘천시
50,강원도,춘천시,춘천시,강원도 춘천시 후만로126번길 36  (후평동),강원도 춘천시 후평동 880-2,어린이보호,1,200,360도전방면,30,2010-12,033-250-3463,37.8744296,127.7596318,2019-07-29,4180000,강원도 춘천시
51,강원도,춘천시,춘천시,강원도 춘천시 보안길 42  (후평동),강원도 춘천시 후평동 43-7,어린이보호,1,200,360도전방면,30,2010-12,033-250-3463,37.87858547,127.7519225,2019-07-29,4180000,강원도 춘천시
52,강원도,춘천시,춘천시,,강원도 춘천시 신북읍 율문리 298-52,어린이보호,1,200,360도전방면,30,2010-12,033-250-3463,37.92817929,127.7483215,2019-07-29,4180000,강원도 춘천시
53,강원도,춘천시,춘천시,,강원도 춘천시 신동면 의암리 201-10,생활방범,1,200,360도전방면,30,2011-07,033-250-3463,37.82931509,127.679814,2019-07-29,4180000,강원도 춘천시
54,강원도,춘천시,춘천시,,강원도 인제군 남면 수산리 산46-6,생활방범,2,200,도로양방향,30,2011-07,033-250-3463,37.97959585,127.9874559,2019-07-29,4180000,강원도 춘천시
55,강원도,춘천시,춘천시,강원도 춘천시 소양로 25-1  (근화동),강원도 춘천시 근화동 475-12,생활방범,1,200,360도전방면,30,2011-07,033-250-3463,37.8785597,127.7163874,2019-07-29,4180000,강원도 춘천시
56,강원도,춘천시,춘천시,,강원도 춘천시 남산면 방하리 산8-4,생활방범,1,200,360도전방면,30,2011-07,033-250-3463,37.81000008,127.5389787,2019-07-29,4180000,강원도 춘천시
57,강원도,춘천시,춘천시,,강원도 춘천시 남산면 방하리 443-9,생활방범,1,200,360도전방면,30,2011-07,033-250-3463,37.77017434,127.5459905,2019-07-29,4180000,강원도 춘천시
58,강원도,춘천시,춘천시,,강원도 춘천시 교동 33-21,생활방범,1,200,360도전방면,30,2010-12,033-250-3463,37.88413177,127.7334871,2019-07-29,4180000,강원도 춘천시
59,강원도,춘천시,춘천시,,강원도 춘천시 소양로2가 146-17,생활방범,1,200,360도전방면,30,2010-12,033-250-3463,37.88429278,127.7250965,2019-07-29,4180000,강원도 춘천시
60,강원도,춘천시,춘천시,,강원도 춘천시 소양로1가 92-39,생활방범,1,200,360도전방면,30,2010-12,033-250-3463,37.89274339,127.7285558,2019-07-29,4180000,강원도 춘천시
61,강원도,춘천시,춘천시,,강원도 춘천시 후평동 198-40,생활방범,1,200,360도전방면,30,2010-12,033-250-3463,37.89259418,127.7508411,2019-07-29,4180000,강원도 춘천시
62,강원도,춘천시,춘천시,,강원도 춘천시 교동 166,생활방범,1,200,360도전방면,30,2010-12,033-250-3463,37.88195713,127.740168,2019-07-29,4180000,강원도 춘천시
63,강원도,춘천시,춘천시,강원도 춘천시 춘천로310번길 40  (후평동),강원도 춘천시 후평동 682-20,생활방범,1,200,360도전방면,30,2010-12,033-250-3463,37.87969694,127.7449503,2019-07-29,4180000,강원도 춘천시
64,강원도,춘천시,춘천시,강원도 춘천시 복골길 29  (후평동),강원도 춘천시 후평동 824-8,생활방범,1,200,360도전방면,30,2010-12,033-250-3463,37.8757969,127.754137,2019-07-29,4180000,강원도 춘천시
225,강원도,춘천시,춘천시,,강원도 춘천시 동내면 거두리 708-2,어린이보호,1,200,360도전방면,30,2012-09,033-250-3463,37.85602044,127.7590889,2019-07-29,4180000,강원도 춘천시
226,강원도,춘천시,춘천시,,강원도 춘천시 후평동 823,어린이보호,1,200,360도전방면,30,2012-09,033-250-3463,37.87597739,127.7542728,2019-07-29,4180000,강원도 춘천시
227,강원도,춘천시,춘천시,,강원도 춘천시 약사동 25-3,생활방범,2,200,360도전방면,30,2012-03,033-250-3463,37.87535135,127.7275963,2019-07-29,4180000,강원도 춘천시
228,강원도,춘천시,춘천시,강원도 춘천시 수풍골길13번길 8-1  (후평동),강원도 춘천시 후평동 95-24,생활방범,1,200,360도전방면,30,2012-03,033-250-3463,37.88285366,127.7506464,2019-07-29,4180000,강원도 춘천시
229,강원도,춘천시,춘천시,,강원도 춘천시 후평동 730-10,생활방범,1,200,360도전방면,30,2012-03,033-250-3463,37.88550142,127.7500463,2019-07-29,4180000,강원도 춘천시
230,강원도,춘천시,춘천시,,강원도 춘천시 후평동 369-4,생활방범,1,200,360도전방면,30,2012-03,033-250-3463,37.88390544,127.7452769,2019-07-29,4180000,강원도 춘천시
231,강원도,춘천시,춘천시,강원도 춘천시 퇴계로 172  (퇴계동),강원도 춘천시 퇴계동 983-2,생활방범,1,200,360도전방면,30,2012-03,033-250-3463,37.85793056,127.737854,2019-07-29,4180000,강원도 춘천시
232,강원도,춘천시,춘천시,,강원도 춘천시 효자동 547-88,생활방범,1,200,360도전방면,30,2012-03,033-250-3463,37.87139461,127.7270652,2019-07-29,4180000,강원도 춘천시
233,강원도,춘천시,춘천시,,강원도 춘천시 퇴계동 920,생활방범,1,200,360도전방면,30,2012-03,033-250-3463,37.86165927,127.7252484,2019-07-29,4180000,강원도 춘천시
234,강원도,춘천시,춘천시,강원도 춘천시 스무숲1길 32-3  (석사동),강원도 춘천시 석사동 913-1,생활방범,1,200,360도전방면,30,2012-03,033-250-3463,37.84992055,127.7504385,2019-07-29,4180000,강원도 춘천시
235,강원도,춘천시,춘천시,강원도 춘천시 승지골길13번길 21  (퇴계동),강원도 춘천시 퇴계동 1008-10,생활방범,1,200,360도전방면,30,2012-03,033-250-3463,37.84966144,127.7389171,2019-07-29,4180000,강원도 춘천시
236,강원도,춘천시,춘천시,강원도 춘천시 후석로573번길 17-1  (소양로1가),강원도 춘천시 소양로1가 105-5,생활방범,1,200,360도전방면,30,2012-03,033-250-3463,37.89322994,127.728554,2019-07-29,4180000,강원도 춘천시
237,강원도,춘천시,춘천시,,강원도 춘천시 효자동 780,생활방범,1,200,360도전방면,30,2012-09,033-250-3463,37.87275629,127.7395636,2019-07-29,4180000,강원도 춘천시
238,강원도,춘천시,춘천시,,강원도 춘천시 효자동 11-21,생활방범,1,200,360도전방면,30,2012-09,033-250-3463,37.87252629,127.7415081,2019-07-29,4180000,강원도 춘천시
239,강원도,춘천시,춘천시,,강원도 춘천시 효자동 172-96,생활방범,1,200,360도전방면,30,2012-09,033-250-3463,37.87018968,127.7360945,2019-07-29,4180000,강원도 춘천시
240,강원도,춘천시,춘천시,,강원도 춘천시 효자동 129-244,생활방범,1,200,360도전방면,30,2012-09,033-250-3463,37.87379842,127.7381732,2019-07-29,4180000,강원도 춘천시
241,강원도,춘천시,춘천시,강원도 춘천시 둥지길 11  (효자동),강원도 춘천시 효자동 601,생활방범,1,200,360도전방면,30,2012-09,033-250-3463,37.87465886,127.7361241,2019-07-29,4180000,강원도 춘천시
242,강원도,춘천시,춘천시,,강원도 춘천시 교동 11-131,생활방범,1,200,360도전방면,30,2012-09,033-250-3463,37.88276207,127.7374595,2019-07-29,4180000,강원도 춘천시
243,강원도,춘천시,춘천시,강원도 춘천시 향교뒷길 2  (교동),강원도 춘천시 교동 36-20,생활방범,1,200,360도전방면,30,2012-09,033-250-3463,37.88279974,127.7341512,2019-07-29,4180000,강원도 춘천시
244,강원도,춘천시,춘천시,,강원도 춘천시 교동 28-1,생활방범,1,200,360도전방면,30,2012-09,033-250-3463,37.88224241,127.734733,2019-07-29,4180000,강원도 춘천시
245,강원도,춘천시,춘천시,강원도 춘천시 전원길 48  (효자동  전원),강원도 춘천시 효자동 751-19 전원,생활방범,1,200,360도전방면,30,2012-09,033-250-3463,37.87901945,127.7400191,2019-07-29,4180000,강원도 춘천시
246,강원도,춘천시,춘천시,강원도 춘천시 춘천로255번길 6  (후평동),강원도 춘천시 후평동 677,생활방범,1,200,360도전방면,30,2012-09,033-250-3463,37.87982516,127.7417555,2019-07-29,4180000,강원도 춘천시
247,강원도,춘천시,춘천시,강원도 춘천시 후석로379번길 45  (후평동),강원도 춘천시 후평동 850-1,생활방범,1,200,360도전방면,30,2012-09,033-250-3463,37.88298978,127.7426767,2019-07-29,4180000,강원도 춘천시
248,강원도,춘천시,춘천시,,강원도 춘천시 효자동 126-304,생활방범,1,200,360도전방면,30,2012-09,033-250-3463,37.87316604,127.7374252,2019-07-29,4180000,강원도 춘천시
249,강원도,춘천시,춘천시,,강원도 춘천시 석사동 493-29,생활방범,1,200,360도전방면,30,2012-09,033-250-3463,37.85891791,127.7443624,2019-07-29,4180000,강원도 춘천시
250,강원도,춘천시,춘천시,강원도 춘천시 복골길 19  (후평동),강원도 춘천시 후평동 836-2,생활방범,1,200,360도전방면,30,2012-09,033-250-3463,37.87557831,127.7530124,2019-07-29,4180000,강원도 춘천시
251,강원도,춘천시,춘천시,,강원도 춘천시 퇴계동 54-13,생활방범,1,200,360도전방면,30,2012-12,033-250-3463,37.84611739,127.7335323,2019-07-29,4180000,강원도 춘천시
252,강원도,춘천시,춘천시,,강원도 춘천시 온의동 558,생활방범,1,200,360도전방면,30,2012-12,033-250-3463,37.8627851,127.7211982,2019-07-29,4180000,강원도 춘천시
253,강원도,춘천시,춘천시,,강원도 춘천시 후평동 242-4,생활방범,1,200,360도전방면,30,2012-12,033-250-3463,37.88968575,127.7517376,2019-07-29,4180000,강원도 춘천시
254,강원도,춘천시,춘천시,,강원도 춘천시 신북읍 율문리 272-45,생활방범,1,200,360도전방면,30,2012-12,033-250-3463,37.92539338,127.7517548,2019-07-29,4180000,강원도 춘천시
255,강원도,춘천시,춘천시,,강원도 춘천시 효자동 636,생활방범,1,200,360도전방면,30,2012-12,033-250-3463,37.87479012,127.7384311,2019-07-29,4180000,강원도 춘천시
256,강원도,춘천시,춘천시,강원도 춘천시 애막골길20번길 11  (석사동),강원도 춘천시 석사동 756-11,생활방범,1,200,360도전방면,30,2012-12,033-250-3463,37.86358053,127.7505973,2019-07-29,4180000,강원도 춘천시
257,강원도,춘천시,춘천시,강원도 춘천시 새롬공원길5번길 15  (석사동),강원도 춘천시 석사동 830-10,생활방범,1,200,360도전방면,30,2012-12,033-250-3463,37.85374918,127.7458461,2019-07-29,4180000,강원도 춘천시
258,강원도,춘천시,춘천시,,강원도 춘천시 칠전동 572-1,어린이보호,1,200,360도전방면,30,2012-09,033-250-3463,37.84334705,127.7162376,2019-07-29,4180000,강원도 춘천시
323,강원도,춘천시,춘천시,강원도 춘천시 춘천로145번길 14-1  (약사동),강원도 춘천시 약사동 2-4,어린이보호,1,200,360도전방면,30,2012-12,033-250-3463,37.87680723,127.7298758,2019-07-29,4180000,강원도 춘천시
324,강원도,춘천시,춘천시,,강원도 춘천시 퇴계동 691-2,생활방범,1,200,360도전방면,30,2013-06,033-250-3463,37.86668764,127.725514,2019-07-29,4180000,강원도 춘천시
325,강원도,춘천시,춘천시,,강원도 춘천시 온의동 123-22,생활방범,1,200,360도전방면,30,2013-06,033-250-3463,37.86486176,127.7192015,2019-07-29,4180000,강원도 춘천시
326,강원도,춘천시,춘천시,강원도 춘천시 칠전서길 46-61  (칠전동),강원도 춘천시 칠전동 548-7,생활방범,1,200,360도전방면,30,2013-06,033-250-3463,37.8431605,127.7136023,2019-07-29,4180000,강원도 춘천시
327,강원도,춘천시,춘천시,,강원도 춘천시 온의동 111-16,생활방범,1,200,360도전방면,30,2013-06,033-250-3463,37.86468558,127.7171109,2019-07-29,4180000,강원도 춘천시
328,강원도,춘천시,춘천시,,강원도 춘천시 서면 덕두원리 158-6,생활방범,1,200,360도전방면,30,2013-06,033-250-3463,37.85105061,127.6709138,2019-07-29,4180000,강원도 춘천시
329,강원도,춘천시,춘천시,,강원도 춘천시 칠전동 568-7,생활방범,1,200,360도전방면,30,2013-06,033-250-3463,37.84319254,127.7156815,2019-07-29,4180000,강원도 춘천시
330,강원도,춘천시,춘천시,강원도 춘천시 삭주로108번길 31  (후평동),강원도 춘천시 후평동 859-1,생활방범,1,200,360도전방면,30,2013-06,033-250-3463,37.88206848,127.7416454,2019-07-29,4180000,강원도 춘천시
331,강원도,춘천시,춘천시,,강원도 춘천시 교동 151,생활방범,1,200,360도전방면,30,2013-06,033-250-3463,37.8822731,127.7363699,2019-07-29,4180000,강원도 춘천시
332,강원도,춘천시,춘천시,,강원도 춘천시 교동 126-30,생활방범,1,200,360도전방면,30,2013-06,033-250-3463,37.87935404,127.7364939,2019-07-29,4180000,강원도 춘천시
333,강원도,춘천시,춘천시,,강원도 춘천시 교동 174,생활방범,1,200,360도전방면,30,2013-06,033-250-3463,37.8800967,127.7341722,2019-07-29,4180000,강원도 춘천시
334,강원도,춘천시,춘천시,,강원도 춘천시 교동 117-2,생활방범,1,200,360도전방면,30,2013-06,033-250-3463,37.8812882,127.7391813,2019-07-29,4180000,강원도 춘천시
